stateA,stateB,Direction,Value,A_state,A_long,A_lat,B_state,B_long,B_lat
Rhode Island,Idaho,out-mover,0,Rhode Island,-71.5562,41.6762,Idaho,-114.613,44.3509
South Carolina,Idaho,in-mover,299,South Carolina,-80.8964,33.9169,Idaho,-114.613,44.3509
South Carolina,Idaho,out-mover,160,South Carolina,-80.8964,33.9169,Idaho,-114.613,44.3509
South Dakota,Idaho,in-mover,131,South Dakota,-100.2263,44.4443,Idaho,-114.613,44.3509
South Dakota,Idaho,out-mover,148,South Dakota,-100.2263,44.4443,Idaho,-114.613,44.3509
Tennessee,Idaho,in-mover,363,Tennessee,-86.3505,35.858,Idaho,-114.613,44.3509
Tennessee,Idaho,out-mover,411,Tennessee,-86.3505,35.858,Idaho,-114.613,44.3509
Texas,Idaho,in-mover,2506,Texas,-99.3312,31.4757,Idaho,-114.613,44.3509
Texas,Idaho,out-mover,3011,Texas,-99.3312,31.4757,Idaho,-114.613,44.3509
Utah,Idaho,in-mover,7600,Utah,-111.6703,39.3055,Idaho,-114.613,44.3509
Utah,Idaho,out-mover,7051,Utah,-111.6703,39.3055,Idaho,-114.613,44.3509
Vermont,Idaho,in-mover,32,Vermont,-72.6658,44.0687,Idaho,-114.613,44.3509
Vermont,Idaho,out-mover,81,Vermont,-72.6658,44.0687,Idaho,-114.613,44.3509
Virginia,Idaho,in-mover,270,Virginia,-78.8537,37.5215,Idaho,-114.613,44.3509
Virginia,Idaho,out-mover,844,Virginia,-78.8537,37.5215,Idaho,-114.613,44.3509
Washington,Idaho,in-mover,11281,Washington,-120.4472,47.3826,Idaho,-114.613,44.3509
Washington,Idaho,out-mover,10629,Washington,-120.4472,47.3826,Idaho,-114.613,44.3509
West Virginia,Idaho,in-mover,48,West Virginia,-80.6227,38.6409,Idaho,-114.613,44.3509
West Virginia,Idaho,out-mover,143,West Virginia,-80.6227,38.6409,Idaho,-114.613,44.3509
Wisconsin,Idaho,in-mover,437,Wisconsin,-89.9941,44.6243,Idaho,-114.613,44.3509
Wisconsin,Idaho,out-mover,295,Wisconsin,-89.9941,44.6243,Idaho,-114.613,44.3509
Wyoming,Idaho,in-mover,1049,Wyoming,-107.5512,42.9957,Idaho,-114.613,44.3509
Wyoming,Idaho,out-mover,1715,Wyoming,-107.5512,42.9957,Idaho,-114.613,44.3509
Alabama,Illinois,in-mover,2756,Alabama,-86.8287,32.7794,Illinois,-89.1965,40.0417
Alabama,Illinois,out-mover,1699,Alabama,-86.8287,32.7794,Illinois,-89.1965,40.0417
Alaska,Illinois,in-mover,847,Alaska,-152.2782,64.0685,Illinois,-89.1965,40.0417
Alaska,Illinois,out-mover,547,Alaska,-152.2782,64.0685,Illinois,-89.1965,40.0417
Arizona,Illinois,in-mover,12332,Arizona,-111.6602,34.2744,Illinois,-89.1965,40.0417
Arizona,Illinois,out-mover,5412,Arizona,-111.6602,34.2744,Illinois,-89.1965,40.0417
Arkansas,Illinois,in-mover,2502,Arkansas,-92.4426,34.8938,Illinois,-89.1965,40.0417
Arkansas,Illinois,out-mover,1544,Arkansas,-92.4426,34.8938,Illinois,-89.1965,40.0417
California,Illinois,in-mover,24219,California,-119.4696,37.1841,Illinois,-89.1965,40.0417
California,Illinois,out-mover,16274,California,-119.4696,37.1841,Illinois,-89.1965,40.0417
Colorado,Illinois,in-mover,10271,Colorado,-105.5478,38.9972,Illinois,-89.1965,40.0417
Colorado,Illinois,out-mover,3818,Colorado,-105.5478,38.9972,Illinois,-89.1965,40.0417
Connecticut,Illinois,in-mover,1406,Connecticut,-72.7273,41.6219,Illinois,-89.1965,40.0417
Connecticut,Illinois,out-mover,1665,Connecticut,-72.7273,41.6219,Illinois,-89.1965,40.0417
Delaware,Illinois,in-mover,639,Delaware,-75.505,38.9896,Illinois,-89.1965,40.0417
Delaware,Illinois,out-mover,144,Delaware,-75.505,38.9896,Illinois,-89.1965,40.0417
Florida,Illinois,in-mover,26081,Florida,-82.4497,28.6305,Illinois,-89.1965,40.0417
Florida,Illinois,out-mover,12611,Florida,-82.4497,28.6305,Illinois,-89.1965,40.0417
Georgia,Illinois,in-mover,10040,Georgia,-83.4426,32.6415,Illinois,-89.1965,40.0417
Georgia,Illinois,out-mover,4891,Georgia,-83.4426,32.6415,Illinois,-89.1965,40.0417
Hawaii,Illinois,in-mover,1290,Hawaii,-156.3737,20.2927,Illinois,-89.1965,40.0417
Hawaii,Illinois,out-mover,802,Hawaii,-156.3737,20.2927,Illinois,-89.1965,40.0417
Idaho,Illinois,in-mover,472,Idaho,-114.613,44.3509,Illinois,-89.1965,40.0417
Idaho,Illinois,out-mover,613,Idaho,-114.613,44.3509,Illinois,-89.1965,40.0417
Illinois,Illinois,in-mover,0,Illinois,-89.1965,40.0417,Illinois,-89.1965,40.0417
Illinois,Illinois,out-mover,0,Illinois,-89.1965,40.0417,Illinois,-89.1965,40.0417
Indiana,Illinois,in-mover,32303,Indiana,-86.2816,39.8942,Illinois,-89.1965,40.0417
Indiana,Illinois,out-mover,16011,Indiana,-86.2816,39.8942,Illinois,-89.1965,40.0417
Iowa,Illinois,in-mover,14838,Iowa,-93.496,42.0751,Illinois,-89.1965,40.0417
Iowa,Illinois,out-mover,9274,Iowa,-93.496,42.0751,Illinois,-89.1965,40.0417
Kansas,Illinois,in-mover,2709,Kansas,-98.3804,38.4937,Illinois,-89.1965,40.0417
Kansas,Illinois,out-mover,1903,Kansas,-98.3804,38.4937,Illinois,-89.1965,40.0417
Kentucky,Illinois,in-mover,5291,Kentucky,-85.3021,37.5347,Illinois,-89.1965,40.0417
Kentucky,Illinois,out-mover,3247,Kentucky,-85.3021,37.5347,Illinois,-89.1965,40.0417
Louisiana,Illinois,in-mover,2049,Louisiana,-91.9968,31.0689,Illinois,-89.1965,40.0417
Louisiana,Illinois,out-mover,1494,Louisiana,-91.9968,31.0689,Illinois,-89.1965,40.0417
Maine,Illinois,in-mover,303,Maine,-69.2428,45.3695,Illinois,-89.1965,40.0417
Maine,Illinois,out-mover,296,Maine,-69.2428,45.3695,Illinois,-89.1965,40.0417
Maryland,Illinois,in-mover,1962,Maryland,-76.7909,39.055,Illinois,-89.1965,40.0417
Maryland,Illinois,out-mover,2591,Maryland,-76.7909,39.055,Illinois,-89.1965,40.0417
Massachusetts,Illinois,in-mover,3837,Massachusetts,-71.8083,42.2596,Illinois,-89.1965,40.0417
Massachusetts,Illinois,out-mover,3552,Massachusetts,-71.8083,42.2596,Illinois,-89.1965,40.0417
Michigan,Illinois,in-mover,12271,Michigan,-85.4102,44.3467,Illinois,-89.1965,40.0417
Michigan,Illinois,out-mover,10102,Michigan,-85.4102,44.3467,Illinois,-89.1965,40.0417
Minnesota,Illinois,in-mover,8165,Minnesota,-94.3053,46.2807,Illinois,-89.1965,40.0417
Minnesota,Illinois,out-mover,4422,Minnesota,-94.3053,46.2807,Illinois,-89.1965,40.0417
Mississippi,Illinois,in-mover,2749,Mississippi,-89.6678,32.7364,Illinois,-89.1965,40.0417
Mississippi,Illinois,out-mover,1891,Mississippi,-89.6678,32.7364,Illinois,-89.1965,40.0417
Missouri,Illinois,in-mover,21999,Missouri,-92.458,38.3566,Illinois,-89.1965,40.0417
Missouri,Illinois,out-mover,15247,Missouri,-92.458,38.3566,Illinois,-89.1965,40.0417
Montana,Illinois,in-mover,923,Montana,-109.6333,47.0527,Illinois,-89.1965,40.0417
Montana,Illinois,out-mover,341,Montana,-109.6333,47.0527,Illinois,-89.1965,40.0417
Nebraska,Illinois,in-mover,2267,Nebraska,-99.7951,41.5378,Illinois,-89.1965,40.0417
Nebraska,Illinois,out-mover,1590,Nebraska,-99.7951,41.5378,Illinois,-89.1965,40.0417
Nevada,Illinois,in-mover,3286,Nevada,-116.6312,39.3289,Illinois,-89.1965,40.0417
Nevada,Illinois,out-mover,1851,Nevada,-116.6312,39.3289,Illinois,-89.1965,40.0417
New Hampshire,Illinois,in-mover,413,New Hampshire,-71.5811,43.6805,Illinois,-89.1965,40.0417
New Hampshire,Illinois,out-mover,354,New Hampshire,-71.5811,43.6805,Illinois,-89.1965,40.0417
New Jersey,Illinois,in-mover,1883,New Jersey,-74.6728,40.1907,Illinois,-89.1965,40.0417
New Jersey,Illinois,out-mover,3348,New Jersey,-74.6728,40.1907,Illinois,-89.1965,40.0417
New Mexico,Illinois,in-mover,867,New Mexico,-106.1126,34.4071,Illinois,-89.1965,40.0417
New Mexico,Illinois,out-mover,674,New Mexico,-106.1126,34.4071,Illinois,-89.1965,40.0417
New York,Illinois,in-mover,6950,New York,-75.5268,42.9538,Illinois,-89.1965,40.0417
New York,Illinois,out-mover,7547,New York,-75.5268,42.9538,Illinois,-89.1965,40.0417
North Carolina,Illinois,in-mover,7150,North Carolina,-79.3877,35.5557,Illinois,-89.1965,40.0417
North Carolina,Illinois,out-mover,4419,North Carolina,-79.3877,35.5557,Illinois,-89.1965,40.0417
North Dakota,Illinois,in-mover,516,North Dakota,-100.4659,47.4501,Illinois,-89.1965,40.0417
North Dakota,Illinois,out-mover,470,North Dakota,-100.4659,47.4501,Illinois,-89.1965,40.0417
Ohio,Illinois,in-mover,10257,Ohio,-82.7937,40.2862,Illinois,-89.1965,40.0417
Ohio,Illinois,out-mover,7677,Ohio,-82.7937,40.2862,Illinois,-89.1965,40.0417
Oklahoma,Illinois,in-mover,2812,Oklahoma,-97.4943,35.5889,Illinois,-89.1965,40.0417
Oklahoma,Illinois,out-mover,1467,Oklahoma,-97.4943,35.5889,Illinois,-89.1965,40.0417
Oregon,Illinois,in-mover,2326,Oregon,-120.5583,43.9336,Illinois,-89.1965,40.0417
Oregon,Illinois,out-mover,1230,Oregon,-120.5583,43.9336,Illinois,-89.1965,40.0417
Pennsylvania,Illinois,in-mover,4419,Pennsylvania,-77.7996,40.8781,Illinois,-89.1965,40.0417
Pennsylvania,Illinois,out-mover,4312,Pennsylvania,-77.7996,40.8781,Illinois,-89.1965,40.0417
Puerto Rico,Illinois,in-mover,466,Puerto Rico,-66.43,18.222,Illinois,-89.1965,40.0417
Puerto Rico,Illinois,out-mover,1734,Puerto Rico,-66.43,18.222,Illinois,-89.1965,40.0417
Rhode Island,Illinois,in-mover,402,Rhode Island,-71.5562,41.6762,Illinois,-89.1965,40.0417
Rhode Island,Illinois,out-mover,324,Rhode Island,-71.5562,41.6762,Illinois,-89.1965,40.0417
South Carolina,Illinois,in-mover,4029,South Carolina,-80.8964,33.9169,Illinois,-89.1965,40.0417
South Carolina,Illinois,out-mover,1933,South Carolina,-80.8964,33.9169,Illinois,-89.1965,40.0417
South Dakota,Illinois,in-mover,830,South Dakota,-100.2263,44.4443,Illinois,-89.1965,40.0417
South Dakota,Illinois,out-mover,492,South Dakota,-100.2263,44.4443,Illinois,-89.1965,40.0417
Tennessee,Illinois,in-mover,9468,Tennessee,-86.3505,35.858,Illinois,-89.1965,40.0417
Tennessee,Illinois,out-mover,5436,Tennessee,-86.3505,35.858,Illinois,-89.1965,40.0417
Texas,Illinois,in-mover,22595,Texas,-99.3312,31.4757,Illinois,-89.1965,40.0417
Texas,Illinois,out-mover,11834,Texas,-99.3312,31.4757,Illinois,-89.1965,40.0417
Utah,Illinois,in-mover,2120,Utah,-111.6703,39.3055,Illinois,-89.1965,40.0417
Utah,Illinois,out-mover,1189,Utah,-111.6703,39.3055,Illinois,-89.1965,40.0417
Vermont,Illinois,in-mover,503,Vermont,-72.6658,44.0687,Illinois,-89.1965,40.0417
Vermont,Illinois,out-mover,284,Vermont,-72.6658,44.0687,Illinois,-89.1965,40.0417
Virginia,Illinois,in-mover,7504,Virginia,-78.8537,37.5215,Illinois,-89.1965,40.0417
Virginia,Illinois,out-mover,5560,Virginia,-78.8537,37.5215,Illinois,-89.1965,40.0417
Washington,Illinois,in-mover,6255,Washington,-120.4472,47.3826,Illinois,-89.1965,40.0417
Washington,Illinois,out-mover,3814,Washington,-120.4472,47.3826,Illinois,-89.1965,40.0417
West Virginia,Illinois,in-mover,368,West Virginia,-80.6227,38.6409,Illinois,-89.1965,40.0417
West Virginia,Illinois,out-mover,613,West Virginia,-80.6227,38.6409,Illinois,-89.1965,40.0417
Wisconsin,Illinois,in-mover,25815,Wisconsin,-89.9941,44.6243,Illinois,-89.1965,40.0417
Wisconsin,Illinois,out-mover,13128,Wisconsin,-89.9941,44.6243,Illinois,-89.1965,40.0417
Wyoming,Illinois,in-mover,195,Wyoming,-107.5512,42.9957,Illinois,-89.1965,40.0417
Wyoming,Illinois,out-mover,235,Wyoming,-107.5512,42.9957,Illinois,-89.1965,40.0417
Alabama,Indiana,in-mover,2050,Alabama,-86.8287,32.7794,Indiana,-86.2816,39.8942
Alabama,Indiana,out-mover,1385,Alabama,-86.8287,32.7794,Indiana,-86.2816,39.8942
Alaska,Indiana,in-mover,123,Alaska,-152.2782,64.0685,Indiana,-86.2816,39.8942
Alaska,Indiana,out-mover,190,Alaska,-152.2782,64.0685,Indiana,-86.2816,39.8942
Arizona,Indiana,in-mover,3724,Arizona,-111.6602,34.2744,Indiana,-86.2816,39.8942
Arizona,Indiana,out-mover,2416,Arizona,-111.6602,34.2744,Indiana,-86.2816,39.8942
Arkansas,Indiana,in-mover,922,Arkansas,-92.4426,34.8938,Indiana,-86.2816,39.8942
Arkansas,Indiana,out-mover,1025,Arkansas,-92.4426,34.8938,Indiana,-86.2816,39.8942
California,Indiana,in-mover,6430,California,-119.4696,37.1841,Indiana,-86.2816,39.8942
California,Indiana,out-mover,7508,California,-119.4696,37.1841,Indiana,-86.2816,39.8942
Colorado,Indiana,in-mover,2693,Colorado,-105.5478,38.9972,Indiana,-86.2816,39.8942
Colorado,Indiana,out-mover,2444,Colorado,-105.5478,38.9972,Indiana,-86.2816,39.8942
Connecticut,Indiana,in-mover,469,Connecticut,-72.7273,41.6219,Indiana,-86.2816,39.8942
Connecticut,Indiana,out-mover,973,Connecticut,-72.7273,41.6219,Indiana,-86.2816,39.8942
Delaware,Indiana,in-mover,65,Delaware,-75.505,38.9896,Indiana,-86.2816,39.8942
Delaware,Indiana,out-mover,284,Delaware,-75.505,38.9896,Indiana,-86.2816,39.8942
Florida,Indiana,in-mover,13912,Florida,-82.4497,28.6305,Indiana,-86.2816,39.8942
Florida,Indiana,out-mover,9624,Florida,-82.4497,28.6305,Indiana,-86.2816,39.8942
Georgia,Indiana,in-mover,3515,Georgia,-83.4426,32.6415,Indiana,-86.2816,39.8942
Georgia,Indiana,out-mover,3816,Georgia,-83.4426,32.6415,Indiana,-86.2816,39.8942
Hawaii,Indiana,in-mover,470,Hawaii,-156.3737,20.2927,Indiana,-86.2816,39.8942
Hawaii,Indiana,out-mover,478,Hawaii,-156.3737,20.2927,Indiana,-86.2816,39.8942
Idaho,Indiana,in-mover,290,Idaho,-114.613,44.3509,Indiana,-86.2816,39.8942
Idaho,Indiana,out-mover,464,Idaho,-114.613,44.3509,Indiana,-86.2816,39.8942
Illinois,Indiana,in-mover,16011,Illinois,-89.1965,40.0417,Indiana,-86.2816,39.8942
Illinois,Indiana,out-mover,32303,Illinois,-89.1965,40.0417,Indiana,-86.2816,39.8942
Indiana,Indiana,in-mover,0,Indiana,-86.2816,39.8942,Indiana,-86.2816,39.8942
Indiana,Indiana,out-mover,0,Indiana,-86.2816,39.8942,Indiana,-86.2816,39.8942
Iowa,Indiana,in-mover,1383,Iowa,-93.496,42.0751,Indiana,-86.2816,39.8942
Iowa,Indiana,out-mover,1178,Iowa,-93.496,42.0751,Indiana,-86.2816,39.8942
Kansas,Indiana,in-mover,1196,Kansas,-98.3804,38.4937,Indiana,-86.2816,39.8942
Kansas,Indiana,out-mover,1283,Kansas,-98.3804,38.4937,Indiana,-86.2816,39.8942
Kentucky,Indiana,in-mover,10766,Kentucky,-85.3021,37.5347,Indiana,-86.2816,39.8942
Kentucky,Indiana,out-mover,11274,Kentucky,-85.3021,37.5347,Indiana,-86.2816,39.8942
Louisiana,Indiana,in-mover,487,Louisiana,-91.9968,31.0689,Indiana,-86.2816,39.8942
Louisiana,Indiana,out-mover,829,Louisiana,-91.9968,31.0689,Indiana,-86.2816,39.8942
Maine,Indiana,in-mover,148,Maine,-69.2428,45.3695,Indiana,-86.2816,39.8942
Maine,Indiana,out-mover,337,Maine,-69.2428,45.3695,Indiana,-86.2816,39.8942
Maryland,Indiana,in-mover,1186,Maryland,-76.7909,39.055,Indiana,-86.2816,39.8942
Maryland,Indiana,out-mover,1032,Maryland,-76.7909,39.055,Indiana,-86.2816,39.8942
Massachusetts,Indiana,in-mover,1174,Massachusetts,-71.8083,42.2596,Indiana,-86.2816,39.8942
Massachusetts,Indiana,out-mover,907,Massachusetts,-71.8083,42.2596,Indiana,-86.2816,39.8942
Michigan,Indiana,in-mover,10595,Michigan,-85.4102,44.3467,Indiana,-86.2816,39.8942
Michigan,Indiana,out-mover,9055,Michigan,-85.4102,44.3467,Indiana,-86.2816,39.8942
Minnesota,Indiana,in-mover,1742,Minnesota,-94.3053,46.2807,Indiana,-86.2816,39.8942
Minnesota,Indiana,out-mover,1591,Minnesota,-94.3053,46.2807,Indiana,-86.2816,39.8942
Mississippi,Indiana,in-mover,1324,Mississippi,-89.6678,32.7364,Indiana,-86.2816,39.8942
Mississippi,Indiana,out-mover,938,Mississippi,-89.6678,32.7364,Indiana,-86.2816,39.8942
Missouri,Indiana,in-mover,3509,Missouri,-92.458,38.3566,Indiana,-86.2816,39.8942
Missouri,Indiana,out-mover,2721,Missouri,-92.458,38.3566,Indiana,-86.2816,39.8942
Montana,Indiana,in-mover,528,Montana,-109.6333,47.0527,Indiana,-86.2816,39.8942
Montana,Indiana,out-mover,347,Montana,-109.6333,47.0527,Indiana,-86.2816,39.8942
Nebraska,Indiana,in-mover,442,Nebraska,-99.7951,41.5378,Indiana,-86.2816,39.8942
Nebraska,Indiana,out-mover,398,Nebraska,-99.7951,41.5378,Indiana,-86.2816,39.8942
Nevada,Indiana,in-mover,1058,Nevada,-116.6312,39.3289,Indiana,-86.2816,39.8942
Nevada,Indiana,out-mover,1449,Nevada,-116.6312,39.3289,Indiana,-86.2816,39.8942
New Hampshire,Indiana,in-mover,482,New Hampshire,-71.5811,43.6805,Indiana,-86.2816,39.8942
New Hampshire,Indiana,out-mover,222,New Hampshire,-71.5811,43.6805,Indiana,-86.2816,39.8942
New Jersey,Indiana,in-mover,940,New Jersey,-74.6728,40.1907,Indiana,-86.2816,39.8942
New Jersey,Indiana,out-mover,2750,New Jersey,-74.6728,40.1907,Indiana,-86.2816,39.8942
New Mexico,Indiana,in-mover,459,New Mexico,-106.1126,34.4071,Indiana,-86.2816,39.8942
New Mexico,Indiana,out-mover,800,New Mexico,-106.1126,34.4071,Indiana,-86.2816,39.8942
New York,Indiana,in-mover,2204,New York,-75.5268,42.9538,Indiana,-86.2816,39.8942
New York,Indiana,out-mover,2604,New York,-75.5268,42.9538,Indiana,-86.2816,39.8942
North Carolina,Indiana,in-mover,4532,North Carolina,-79.3877,35.5557,Indiana,-86.2816,39.8942
North Carolina,Indiana,out-mover,3647,North Carolina,-79.3877,35.5557,Indiana,-86.2816,39.8942
North Dakota,Indiana,in-mover,129,North Dakota,-100.4659,47.4501,Indiana,-86.2816,39.8942
North Dakota,Indiana,out-mover,301,North Dakota,-100.4659,47.4501,Indiana,-86.2816,39.8942
Ohio,Indiana,in-mover,12078,Ohio,-82.7937,40.2862,Indiana,-86.2816,39.8942
Ohio,Indiana,out-mover,12803,Ohio,-82.7937,40.2862,Indiana,-86.2816,39.8942
Oklahoma,Indiana,in-mover,1301,Oklahoma,-97.4943,35.5889,Indiana,-86.2816,39.8942
Oklahoma,Indiana,out-mover,1177,Oklahoma,-97.4943,35.5889,Indiana,-86.2816,39.8942
Oregon,Indiana,in-mover,833,Oregon,-120.5583,43.9336,Indiana,-86.2816,39.8942
Oregon,Indiana,out-mover,825,Oregon,-120.5583,43.9336,Indiana,-86.2816,39.8942
Pennsylvania,Indiana,in-mover,2355,Pennsylvania,-77.7996,40.8781,Indiana,-86.2816,39.8942
Pennsylvania,Indiana,out-mover,2886,Pennsylvania,-77.7996,40.8781,Indiana,-86.2816,39.8942
Puerto Rico,Indiana,in-mover,151,Puerto Rico,-66.43,18.222,Indiana,-86.2816,39.8942
Puerto Rico,Indiana,out-mover,650,Puerto Rico,-66.43,18.222,Indiana,-86.2816,39.8942
Rhode Island,Indiana,in-mover,90,Rhode Island,-71.5562,41.6762,Indiana,-86.2816,39.8942
Rhode Island,Indiana,out-mover,41,Rhode Island,-71.5562,41.6762,Indiana,-86.2816,39.8942
South Carolina,Indiana,in-mover,2496,South Carolina,-80.8964,33.9169,Indiana,-86.2816,39.8942
South Carolina,Indiana,out-mover,1391,South Carolina,-80.8964,33.9169,Indiana,-86.2816,39.8942
South Dakota,Indiana,in-mover,383,South Dakota,-100.2263,44.4443,Indiana,-86.2816,39.8942
South Dakota,Indiana,out-mover,182,South Dakota,-100.2263,44.4443,Indiana,-86.2816,39.8942
Tennessee,Indiana,in-mover,5833,Tennessee,-86.3505,35.858,Indiana,-86.2816,39.8942
Tennessee,Indiana,out-mover,4034,Tennessee,-86.3505,35.858,Indiana,-86.2816,39.8942
Texas,Indiana,in-mover,8991,Texas,-99.3312,31.4757,Indiana,-86.2816,39.8942
Texas,Indiana,out-mover,7848,Texas,-99.3312,31.4757,Indiana,-86.2816,39.8942
Utah,Indiana,in-mover,1058,Utah,-111.6703,39.3055,Indiana,-86.2816,39.8942
Utah,Indiana,out-mover,660,Utah,-111.6703,39.3055,Indiana,-86.2816,39.8942
Vermont,Indiana,in-mover,27,Vermont,-72.6658,44.0687,Indiana,-86.2816,39.8942
Vermont,Indiana,out-mover,174,Vermont,-72.6658,44.0687,Indiana,-86.2816,39.8942
Virginia,Indiana,in-mover,2191,Virginia,-78.8537,37.5215,Indiana,-86.2816,39.8942
Virginia,Indiana,out-mover,2498,Virginia,-78.8537,37.5215,Indiana,-86.2816,39.8942
Washington,Indiana,in-mover,1488,Washington,-120.4472,47.3826,Indiana,-86.2816,39.8942
Washington,Indiana,out-mover,1715,Washington,-120.4472,47.3826,Indiana,-86.2816,39.8942
West Virginia,Indiana,in-mover,597,West Virginia,-80.6227,38.6409,Indiana,-86.2816,39.8942
West Virginia,Indiana,out-mover,343,West Virginia,-80.6227,38.6409,Indiana,-86.2816,39.8942
Wisconsin,Indiana,in-mover,2527,Wisconsin,-89.9941,44.6243,Indiana,-86.2816,39.8942
Wisconsin,Indiana,out-mover,2920,Wisconsin,-89.9941,44.6243,Indiana,-86.2816,39.8942
Wyoming,Indiana,in-mover,223,Wyoming,-107.5512,42.9957,Indiana,-86.2816,39.8942
Wyoming,Indiana,out-mover,260,Wyoming,-107.5512,42.9957,Indiana,-86.2816,39.8942
Alabama,Iowa,in-mover,640,Alabama,-86.8287,32.7794,Iowa,-93.496,42.0751
Alabama,Iowa,out-mover,343,Alabama,-86.8287,32.7794,Iowa,-93.496,42.0751
Alaska,Iowa,in-mover,317,Alaska,-152.2782,64.0685,Iowa,-93.496,42.0751
Alaska,Iowa,out-mover,503,Alaska,-152.2782,64.0685,Iowa,-93.496,42.0751
Arizona,Iowa,in-mover,3213,Arizona,-111.6602,34.2744,Iowa,-93.496,42.0751
Arizona,Iowa,out-mover,2233,Arizona,-111.6602,34.2744,Iowa,-93.496,42.0751
Arkansas,Iowa,in-mover,535,Arkansas,-92.4426,34.8938,Iowa,-93.496,42.0751
Arkansas,Iowa,out-mover,706,Arkansas,-92.4426,34.8938,Iowa,-93.496,42.0751
California,Iowa,in-mover,2760,California,-119.4696,37.1841,Iowa,-93.496,42.0751
California,Iowa,out-mover,3626,California,-119.4696,37.1841,Iowa,-93.496,42.0751
Colorado,Iowa,in-mover,2794,Colorado,-105.5478,38.9972,Iowa,-93.496,42.0751
Colorado,Iowa,out-mover,3444,Colorado,-105.5478,38.9972,Iowa,-93.496,42.0751
Connecticut,Iowa,in-mover,155,Connecticut,-72.7273,41.6219,Iowa,-93.496,42.0751
Connecticut,Iowa,out-mover,110,Connecticut,-72.7273,41.6219,Iowa,-93.496,42.0751
Delaware,Iowa,in-mover,66,Delaware,-75.505,38.9896,Iowa,-93.496,42.0751
Delaware,Iowa,out-mover,19,Delaware,-75.505,38.9896,Iowa,-93.496,42.0751
Florida,Iowa,in-mover,4089,Florida,-82.4497,28.6305,Iowa,-93.496,42.0751
Florida,Iowa,out-mover,3104,Florida,-82.4497,28.6305,Iowa,-93.496,42.0751
Georgia,Iowa,in-mover,1534,Georgia,-83.4426,32.6415,Iowa,-93.496,42.0751
Georgia,Iowa,out-mover,1086,Georgia,-83.4426,32.6415,Iowa,-93.496,42.0751
Hawaii,Iowa,in-mover,345,Hawaii,-156.3737,20.2927,Iowa,-93.496,42.0751
Hawaii,Iowa,out-mover,283,Hawaii,-156.3737,20.2927,Iowa,-93.496,42.0751
Idaho,Iowa,in-mover,158,Idaho,-114.613,44.3509,Iowa,-93.496,42.0751
Idaho,Iowa,out-mover,746,Idaho,-114.613,44.3509,Iowa,-93.496,42.0751
Illinois,Iowa,in-mover,9274,Illinois,-89.1965,40.0417,Iowa,-93.496,42.0751
Illinois,Iowa,out-mover,14838,Illinois,-89.1965,40.0417,Iowa,-93.496,42.0751
Indiana,Iowa,in-mover,1178,Indiana,-86.2816,39.8942,Iowa,-93.496,42.0751
Indiana,Iowa,out-mover,1383,Indiana,-86.2816,39.8942,Iowa,-93.496,42.0751
Iowa,Iowa,in-mover,0,Iowa,-93.496,42.0751,Iowa,-93.496,42.0751
Iowa,Iowa,out-mover,0,Iowa,-93.496,42.0751,Iowa,-93.496,42.0751
Kansas,Iowa,in-mover,2454,Kansas,-98.3804,38.4937,Iowa,-93.496,42.0751
Kansas,Iowa,out-mover,1885,Kansas,-98.3804,38.4937,Iowa,-93.496,42.0751
Kentucky,Iowa,in-mover,771,Kentucky,-85.3021,37.5347,Iowa,-93.496,42.0751
Kentucky,Iowa,out-mover,537,Kentucky,-85.3021,37.5347,Iowa,-93.496,42.0751
Louisiana,Iowa,in-mover,535,Louisiana,-91.9968,31.0689,Iowa,-93.496,42.0751
Louisiana,Iowa,out-mover,473,Louisiana,-91.9968,31.0689,Iowa,-93.496,42.0751
Maine,Iowa,in-mover,174,Maine,-69.2428,45.3695,Iowa,-93.496,42.0751
Maine,Iowa,out-mover,140,Maine,-69.2428,45.3695,Iowa,-93.496,42.0751
Maryland,Iowa,in-mover,368,Maryland,-76.7909,39.055,Iowa,-93.496,42.0751
Maryland,Iowa,out-mover,570,Maryland,-76.7909,39.055,Iowa,-93.496,42.0751
Massachusetts,Iowa,in-mover,236,Massachusetts,-71.8083,42.2596,Iowa,-93.496,42.0751
Massachusetts,Iowa,out-mover,346,Massachusetts,-71.8083,42.2596,Iowa,-93.496,42.0751
Michigan,Iowa,in-mover,856,Michigan,-85.4102,44.3467,Iowa,-93.496,42.0751
Michigan,Iowa,out-mover,831,Michigan,-85.4102,44.3467,Iowa,-93.496,42.0751
Minnesota,Iowa,in-mover,5712,Minnesota,-94.3053,46.2807,Iowa,-93.496,42.0751
Minnesota,Iowa,out-mover,6902,Minnesota,-94.3053,46.2807,Iowa,-93.496,42.0751
Mississippi,Iowa,in-mover,216,Mississippi,-89.6678,32.7364,Iowa,-93.496,42.0751
Mississippi,Iowa,out-mover,399,Mississippi,-89.6678,32.7364,Iowa,-93.496,42.0751
